rawID	subjID	choice	effort	reward	trial
92020	1043	1	4	25	5
92020	1043	1	8	25	6
92020	1043	1	10	25	7
92020	1043	1	2	15	8
92020	1043	1	6	15	9
92020	1043	1	4	5	10
92020	1043	1	8	20	11
92020	1043	1	4	10	12
92020	1043	1	8	5	13
92020	1043	1	2	5	14
92020	1043	1	4	15	15
92020	1043	1	4	20	16
92020	1043	1	2	10	17
92020	1043	1	2	20	18
92020	1043	1	6	25	19
92020	1043	1	6	20	20
92020	1043	1	8	15	21
92020	1043	1	10	20	22
92020	1043	1	6	5	23
92020	1043	1	6	10	24
92020	1043	1	10	10	25
92020	1043	1	2	20	26
92020	1043	1	8	25	27
92020	1043	1	4	25	28
92020	1043	1	10	10	29
92020	1043	1	8	5	30
92020	1043	1	8	10	31
92020	1043	1	10	20	32
92020	1043	1	10	15	33
92020	1043	1	2	5	34
92020	1043	1	8	15	35
92020	1043	1	4	20	36
92020	1043	1	4	15	37
92020	1043	1	4	5	38
92020	1043	1	10	5	39
92020	1043	1	6	10	40
92020	1043	1	6	25	41
92020	1043	1	6	15	42
92020	1043	1	6	5	43
92020	1043	1	2	25	44
92020	1043	1	10	25	45
92020	1043	1	2	15	46
92020	1043	1	4	10	47
92020	1043	1	6	20	48
92020	1043	1	8	20	49
92020	1043	1	2	10	50
92027	1044	1	2	20	1
92027	1044	1	6	25	2
92027	1044	1	10	20	3
92027	1044	1	8	10	4
92027	1044	1	6	15	5
92027	1044	1	6	5	6
92027	1044	1	4	10	7
92027	1044	1	10	15	8
92027	1044	1	4	15	9
92027	1044	1	4	5	10
92027	1044	1	6	20	11
92027	1044	0	10	5	12
92027	1044	1	10	10	13
92027	1044	1	10	25	14
92027	1044	1	4	25	15
92027	1044	1	2	5	16
92027	1044	1	6	10	17
92027	1044	1	2	10	18
92027	1044	1	4	20	19
92027	1044	1	8	20	20
92027	1044	1	2	25	21
92027	1044	1	8	5	22
92027	1044	1	8	15	23
92027	1044	1	8	25	24
92027	1044	1	2	15	25
92027	1044	1	4	20	26
92027	1044	1	8	5	27
92027	1044	1	6	25	28
92027	1044	1	8	10	29
92027	1044	1	4	5	30
92027	1044	1	4	25	31
92027	1044	1	10	10	32
92027	1044	1	10	25	33
92027	1044	1	2	25	34
92027	1044	1	8	15	35
92027	1044	1	6	15	36
92027	1044	1	4	15	37
92027	1044	1	6	5	38
92027	1044	1	6	10	39
92027	1044	1	2	10	40
92027	1044	1	8	25	41
92027	1044	1	2	5	42
92027	1044	1	6	20	43
92027	1044	1	2	20	44
92027	1044	1	10	15	45
92027	1044	1	8	20	46
92027	1044	1	10	5	47
92027	1044	1	2	15	48
92027	1044	1	10	20	49
92027	1044	1	4	10	50
92046	1045	1	2	10	1
92046	1045	1	6	10	2
92046	1045	1	6	15	3
92046	1045	1	4	20	4
92046	1045	1	10	15	5
92046	1045	0	2	5	6
92046	1045	0	4	5	7
92046	1045	1	8	10	8
92046	1045	1	6	25	9
92046	1045	0	6	5	10
92046	1045	1	8	25	11
92046	1045	1	4	15	12
92046	1045	1	10	25	13
92046	1045	1	8	20	14
92046	1045	0	10	10	15
92046	1045	0	10	5	16
92046	1045	1	4	25	17
92046	1045	1	10	20	18
92046	1045	1	8	15	19
92046	1045	1	6	20	20
92046	1045	1	4	10	21
92046	1045	0	8	5	22
92046	1045	1	2	15	23
92046	1045	1	2	20	24
92046	1045	1	2	25	25
92046	1045	1	4	10	26
92046	1045	1	6	25	27
92046	1045	0	4	5	28
92046	1045	1	2	15	29
92046	1045	0	10	10	30
92046	1045	1	2	10	31
92046	1045	1	6	15	32
92046	1045	0	8	15	33
92046	1045	0	6	10	34
92046	1045	0	10	15	35
92046	1045	1	4	20	36
92046	1045	0	2	5	37
92046	1045	0	6	5	38
92046	1045	0	10	5	39
92046	1045	1	2	25	40
92046	1045	1	2	20	41
92046	1045	1	4	15	42
92046	1045	1	8	20	43
92046	1045	1	6	20	44
92046	1045	1	10	25	45
92046	1045	1	10	20	46
92046	1045	1	8	25	47
92046	1045	0	8	5	48
92046	1045	0	8	10	49
92046	1045	1	4	25	50
