rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
921	1008	1.656	1	2	-20	HC	loss	loss2	14
921	1008	3.885	1	8	-10	HC	loss	loss2	15
921	1008	0.945	1	2	-10	HC	loss	loss2	16
921	1008	1.082	1	6	-20	HC	loss	loss2	17
921	1008	2.461	1	6	-5	HC	loss	loss2	18
921	1008	5.346	1	8	-5	HC	loss	loss2	19
921	1008	1.084	1	6	-25	HC	loss	loss2	20
921	1008	1.967	1	8	-25	HC	loss	loss2	21
921	1008	2.791	1	2	-5	HC	loss	loss2	22
921	1008	2.454	1	4	-5	HC	loss	loss2	23
921	1008	1.34	1	10	-15	HC	loss	loss2	24
921	1008	1.077	1	8	-20	HC	loss	loss2	25
921	1008	3.435	0	8	-5	HC	loss	loss2	26
921	1008	1.809	1	8	-20	HC	loss	loss2	27
921	1008	2.671	1	6	-5	HC	loss	loss2	28
921	1008	2.98	1	4	-5	HC	loss	loss2	29
921	1008	2.635	0	10	-5	HC	loss	loss2	30
921	1008	2.281	1	6	-15	HC	loss	loss2	31
921	1008	2.757	1	10	-20	HC	loss	loss2	32
921	1008	0.629	1	2	-25	HC	loss	loss2	33
921	1008	2.186	1	2	-20	HC	loss	loss2	34
921	1008	4.354	1	6	-20	HC	loss	loss2	35
921	1008	2.124	1	8	-15	HC	loss	loss2	36
921	1008	0.437	1	6	-25	HC	loss	loss2	37
921	1008	0.594	1	8	-10	HC	loss	loss2	38
921	1008	0.409	1	10	-15	HC	loss	loss2	39
921	1008	1.11	1	2	-10	HC	loss	loss2	40
921	1008	2.216	1	6	-10	HC	loss	loss2	41
921	1008	1.911	1	4	-20	HC	loss	loss2	42
921	1008	1.161	1	4	-25	HC	loss	loss2	43
921	1008	1.233	1	10	-10	HC	loss	loss2	44
921	1008	0.758	1	4	-10	HC	loss	loss2	45
921	1008	0.87	1	4	-15	HC	loss	loss2	46
921	1008	1.53	1	8	-25	HC	loss	loss2	47
921	1008	2.86	1	2	-15	HC	loss	loss2	48
921	1008	1.624	1	10	-25	HC	loss	loss2	49
921	1008	1.469	1	2	-5	HC	loss	loss2	50
922	1009	3.004	1	2	-25	HC	loss	loss2	1
922	1009	1.827	1	8	-25	HC	loss	loss2	2
922	1009	1.6	1	6	-10	HC	loss	loss2	3
922	1009	1.951	0	10	-15	HC	loss	loss2	4
922	1009	1.808	0	10	-5	HC	loss	loss2	5
922	1009	1.942	1	8	-20	HC	loss	loss2	6
922	1009	1.575	1	10	-25	HC	loss	loss2	7
922	1009	1.263	1	2	-10	HC	loss	loss2	8
922	1009	1.371	1	4	-10	HC	loss	loss2	9
922	1009	1.563	1	6	-20	HC	loss	loss2	10
922	1009	1.427	1	6	-25	HC	loss	loss2	11
922	1009	1.368	0	8	-5	HC	loss	loss2	12
922	1009	1.384	1	10	-20	HC	loss	loss2	13
922	1009	1.423	1	8	-15	HC	loss	loss2	14
922	1009	1.293	1	6	-5	HC	loss	loss2	15
922	1009	2.552	1	4	-5	HC	loss	loss2	16
922	1009	1.825	1	6	-15	HC	loss	loss2	17
922	1009	1.815	1	2	-15	HC	loss	loss2	18
922	1009	1.549	1	4	-25	HC	loss	loss2	19
922	1009	1.55	1	4	-20	HC	loss	loss2	20
922	1009	1.694	0	8	-10	HC	loss	loss2	21
922	1009	1.409	1	4	-15	HC	loss	loss2	22
922	1009	1.567	0	10	-10	HC	loss	loss2	23
922	1009	1.55	1	2	-20	HC	loss	loss2	24
922	1009	2.127	1	2	-5	HC	loss	loss2	25
922	1009	2.37	1	10	-20	HC	loss	loss2	26
922	1009	1.323	0	10	-15	HC	loss	loss2	27
922	1009	1.684	1	4	-25	HC	loss	loss2	28
922	1009	1.432	1	2	-20	HC	loss	loss2	29
922	1009	1.381	1	6	-20	HC	loss	loss2	30
922	1009	1.301	1	4	-10	HC	loss	loss2	31
922	1009	1.823	0	10	-5	HC	loss	loss2	32
922	1009	1.893	1	4	-15	HC	loss	loss2	33
922	1009	1.184	1	2	-25	HC	loss	loss2	34
922	1009	1.503	0	10	-25	HC	loss	loss2	35
922	1009	2.402	1	8	-25	HC	loss	loss2	36
922	1009	1.257	1	4	-20	HC	loss	loss2	37
922	1009	1.565	1	6	-15	HC	loss	loss2	38
922	1009	2.502	1	6	-25	HC	loss	loss2	39
922	1009	1.465	0	8	-5	HC	loss	loss2	40
922	1009	1.636	1	2	-10	HC	loss	loss2	41
922	1009	1.914	1	2	-5	HC	loss	loss2	42
